Zimmer,Quadratmet,Preis,Adresse,PLZ,Ort,Preis_pro_,Adresse_PL,Canton,Country,result_num,osm_id,display_na,category,type,latlong,id,identifier,REG_NAME,DOC_TITLE,DOC_LINK,LAST_MODI,VALID_FROM,VALID_UNTI,typ_code,typ_name_de,typ_name_fr,typ_name_it,TYPE_2,OID,origin,exposuregroup_oid,LEVEL_DB,exposuretype_oid,register_oid,language_oid,editor_oid,description_de,description_fr,description_it,description_en,latest_user,remark,aerodrome_oid,typ_oid,typ_description_de,typ_description_fr,typ_description_it,typ_description_en,typ_sortseq,typ_active,pub_oid,pub_publicationdate,typ_pub_oid,legalstatus_oid,n,distance,feature_x,feature_y,nearest_x,nearest_y
"3.5","140","3750",Buetzackerstr. 4,"8304",Wallisellen,"26.78571429","Buetzackerstr. 4, 8304",Zurich,Switzerland,"0","100002512","4, Bützackerstrasse, Rieden, Wallisellen, Bezirk Bülach, Zürich, 8304, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.4222577,8.602505597641878","127",ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,ch20bn9n00016800,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,ch20bn9n00016101,"59",ch20bn9n00000042,ch20bn9n00015996,ch20bn9n00000034,ch20bn9n00000040,,,,,ems,,ch20bn9n00014551,ch20bn9n00000042,,,,,"2",t,ch20bn9n00065030,"20211201",ch20bn9n00065030,ch20bn9n00000027,"1",0.00134964565811633,8.60250559764188,47.4222577,8.60155256610915,47.42321335386
"3.5","160","3880",Hintere Bahnhofstr. 6,"8610",Uster,"24.25","Hintere Bahnhofstr. 6, 8610",Zurich,Switzerland,"0","111437591","6, Hintere Bahnhofstrasse, Kirchuster, Uster, Bezirk Uster, Zürich, 8610, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.349132850000004,8.718274602457345","148",ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,ch20bn9n00016898,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,ch20bn9n00016101,"53",ch20bn9n00000042,ch20bn9n00015996,ch20bn9n00000034,ch20bn9n00000040,,,,,ems,,ch20bn9n00014551,ch20bn9n00000042,,,,,"2",t,ch20bn9n00065030,"20211201",ch20bn9n00065030,ch20bn9n00000027,"1",0.0882672814477929,8.71827460245735,47.34913285,8.66268426451107,47.4176954294527
"3.5","160","3760",Zentralstr. 6,"8953",Dietikon,"23.5","Zentralstr. 6, 8953",Zurich,Switzerland,"0","2902973801","6, Zentralstrasse, Hätschen, Dietikon, Bezirk Dietikon, Zürich, 8953, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.404901,8.4009395","129",ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,ch20bn9n00016802,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,ch20bn9n00016101,"54",ch20bn9n00000042,ch20bn9n00015996,ch20bn9n00000034,ch20bn9n00000040,,,,,ems,,ch20bn9n00014551,ch20bn9n00000042,,,,,"2",t,ch20bn9n00065030,"20211201",ch20bn9n00065030,ch20bn9n00000027,"1",0.0023889783689565,8.4009395,47.404901,8.40061425475091,47.4072677347074
"2.5","55","2850",Ackerstr. 33,"8604",Volketswil,"51.81818182","Ackerstr. 33, 8604",Zurich,Switzerland,"0","242351814","33, Ackerstrasse, Hegnau, Volketswil, Bezirk Uster, Zürich, 8604, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.38716975,8.668065658903354","148",ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,ch20bn9n00016898,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,ch20bn9n00016101,"53",ch20bn9n00000042,ch20bn9n00015996,ch20bn9n00000034,ch20bn9n00000040,,,,,ems,,ch20bn9n00014551,ch20bn9n00000042,,,,,"2",t,ch20bn9n00065030,"20211201",ch20bn9n00065030,ch20bn9n00000027,"1",0.0278773818680414,8.66806565890335,47.38716975,8.653949883774,47.4112091616466
"2.5","51","2830",Im Langacker 19,"8304",Wallisellen,"55.49019608","Im Langacker 19, 8304",Zurich,Switzerland,"0","55801206","19, Im Langacker, Wallisellen, Bezirk Bülach, Zürich, 8304, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.40921665,8.606232667055998","150",ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,ch20bn9n00016902,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,ch20bn9n00016101,"58",ch20bn9n00000042,ch20bn9n00015996,ch20bn9n00000034,ch20bn9n00000040,,,,,ems,,ch20bn9n00014551,ch20bn9n00000042,,,,,"2",t,ch20bn9n00065030,"20211201",ch20bn9n00065030,ch20bn9n00000027,"1",0.00114954915387196,8.606232667056,47.40921665,8.60511331899403,47.4089548806868
"3.5","45","3560",Kaeferholzstrasse 56,"8057",Zuerich,"79.11111111","Kaeferholzstrasse 56, 8057",Zurich,Switzerland,"0","531300667","56, Käferholzstrasse, Unterstrass, Kreis 6, Zürich, Bezirk Zürich, Zürich, 8057, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.40247505,8.531578061160713","148",ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,ch20bn9n00016898,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,ch20bn9n00016101,"53",ch20bn9n00000042,ch20bn9n00015996,ch20bn9n00000034,ch20bn9n00000040,,,,,ems,,ch20bn9n00014551,ch20bn9n00000042,,,,,"2",t,ch20bn9n00065030,"20211201",ch20bn9n00065030,ch20bn9n00000027,"1",0.0228467560598195,8.53157806116071,47.40247505,8.54526125690756,47.4207710718794
"2.5","62","2520",Roemerstr. 156,"8404",Winterthur,"40.64516129","Roemerstr. 156, 8404",Zurich,Switzerland,"0","115007877","156, Römerstrasse, Talacker, Oberwinterthur, Winterthur, Bezirk Winterthur, Zürich, 8404, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.506484650000004,8.75431930495112","148",ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,ch20bn9n00016898,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,ch20bn9n00016101,"53",ch20bn9n00000042,ch20bn9n00015996,ch20bn9n00000034,ch20bn9n00000040,,,,,ems,,ch20bn9n00014551,ch20bn9n00000042,,,,,"2",t,ch20bn9n00065030,"20211201",ch20bn9n00065030,ch20bn9n00000027,"1",0.0528260625844487,8.75431930495112,47.50648465,8.72246270365548,47.4643450030856
"2","53","2480",Ruetiwisstr. 23,"8604",Volketswil,"46.79245283","Ruetiwisstr. 23, 8604",Zurich,Switzerland,"0","242337399","23, Rütiwisstrasse, Hegnau, Volketswil, Bezirk Uster, Zürich, 8604, Schweiz/Suisse/Svizzera/Svizra",building,terrace,"47.38450075,8.665460274849067","148",ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,ch20bn9n00016898,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,ch20bn9n00016101,"53",ch20bn9n00000042,ch20bn9n00015996,ch20bn9n00000034,ch20bn9n00000040,,,,,ems,,ch20bn9n00014551,ch20bn9n00000042,,,,,"2",t,ch20bn9n00065030,"20211201",ch20bn9n00065030,ch20bn9n00000027,"1",0.0288386101027323,8.66546027484907,47.38450075,8.65057214223995,47.4091991090562
"3.5","44","4150",Kronenstr. 25,"8006",Zuerich,"94.31818182","Kronenstr. 25, 8006",Zurich,Switzerland,"0","318495062","25, Kronenstrasse, Unterstrass, Kreis 6, Zürich, Bezirk Zürich, Zürich, 8006, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.3874308,8.537160470890052","148",ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,ch20bn9n00016898,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,ch20bn9n00016101,"53",ch20bn9n00000042,ch20bn9n00015996,ch20bn9n00000034,ch20bn9n00000040,,,,,ems,,ch20bn9n00014551,ch20bn9n00000042,,,,,"2",t,ch20bn9n00065030,"20211201",ch20bn9n00065030,ch20bn9n00000027,"1",0.0315201986588054,8.53716047089005,47.3874308,8.55639829958292,47.412399357641
"2.5","120","4530",Kaeferholzstrasse 52,"8057",Zuerich,"37.75","Kaeferholzstrasse 52, 8057",Zurich,Switzerland,"0","531300670","52, Käferholzstrasse, Unterstrass, Kreis 6, Zürich, Bezirk Zürich, Zürich, 8057, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.4023265,8.531072667574986","148",ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,ch20bn9n00016898,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,ch20bn9n00016101,"53",ch20bn9n00000042,ch20bn9n00015996,ch20bn9n00000034,ch20bn9n00000040,,,,,ems,,ch20bn9n00014551,ch20bn9n00000042,,,,,"2",t,ch20bn9n00065030,"20211201",ch20bn9n00065030,ch20bn9n00000027,"1",0.0232705457405201,8.53107266757499,47.4023265,8.54526125690756,47.4207710718794
"2","40","2750",Dorfstr. 12,"8037",Zuerich,"68.75","Dorfstr. 12, 8037",Zurich,Switzerland,"0","125692630","12, Dorfstrasse, Wipkingen, Kreis 10, Zürich, Bezirk Zürich, Zürich, 8037, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.39416705,8.523886000000001","148",ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,ch20bn9n00016898,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,ch20bn9n00016101,"53",ch20bn9n00000042,ch20bn9n00015996,ch20bn9n00000034,ch20bn9n00000040,,,,,ems,,ch20bn9n00014551,ch20bn9n00000042,,,,,"2",t,ch20bn9n00065030,"20211201",ch20bn9n00065030,ch20bn9n00000027,"1",0.0341273437000612,8.523886,47.39416705,8.54526125690756,47.4207710718794
"2","44","2170",Sindelenstrasse 13,"8340",Hinwil,"49.31818182","Sindelenstrasse 13, 8340",Zurich,Switzerland,"0","251982394","13, Sindelenstrasse, Hadlikon, Hinwil, Bezirk Hinwil, Zürich, 8340, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.297180049999994,8.838674964687446","148",ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,ch20bn9n00016898,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,ch20bn9n00016101,"53",ch20bn9n00000042,ch20bn9n00015996,ch20bn9n00000034,ch20bn9n00000040,,,,,ems,,ch20bn9n00014551,ch20bn9n00000042,,,,,"2",t,ch20bn9n00065030,"20211201",ch20bn9n00065030,ch20bn9n00000027,"1",0.176735125277591,8.83867496468745,47.29718005,8.73932313525778,47.4433461147889
"3.5","32","3200",Freilagerstrasse 11,"8047",Zuerich,"100","Freilagerstrasse 11, 8047",Zurich,Switzerland,"0","51071030","11, Freilagerstrasse, Albisrieden, Kreis 9, Zürich, Bezirk Zürich, Zürich, 8047, Schweiz/Suisse/Svizzera/Svizra",building,construction,"47.37840610000001,8.491705061336912","147",ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,ch20bn9n00016898,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,ch20bn9n00016101,"53",ch20bn9n00000042,ch20bn9n00015996,ch20bn9n00000034,ch20bn9n00000040,,,,,ems,,ch20bn9n00014551,ch20bn9n00000042,,,,,"2",t,ch20bn9n00065030,"20211201",ch20bn9n00065030,ch20bn9n00000027,"1",0.0396861436396826,8.49170506133691,47.3784061,8.48515394378493,47.41754780226
"3.5","41","3470",Freilagerstrasse 19,"8047",Zuerich,"84.63414634","Freilagerstrasse 19, 8047",Zurich,Switzerland,"0","53560021","19, Freilagerstrasse, Albisrieden, Kreis 9, Zürich, Bezirk Zürich, Zürich, 8047, Schweiz/Suisse/Svizzera/Svizra",building,construction,"47.37859315,8.491422633220207","147",ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,ch20bn9n00016898,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,ch20bn9n00016101,"53",ch20bn9n00000042,ch20bn9n00015996,ch20bn9n00000034,ch20bn9n00000040,,,,,ems,,ch20bn9n00014551,ch20bn9n00000042,,,,,"2",t,ch20bn9n00065030,"20211201",ch20bn9n00065030,ch20bn9n00000027,"1",0.0394558157935317,8.49142263322021,47.37859315,8.48515394378493,47.41754780226
"3.5","40","3060",Freilagerstrasse 5-19,"8047",Zuerich,"76.5","Freilagerstrasse 5-19, 8047",Zurich,Switzerland,"0","374392543","Freilagerstrasse, Albisrieden, Kreis 9, Zürich, Bezirk Zürich, Zürich, 8047, Schweiz/Suisse/Svizzera/Svizra",highway,unclassified,"47.3789097,8.4916129","147",ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,ch20bn9n00016898,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,ch20bn9n00016101,"53",ch20bn9n00000042,ch20bn9n00015996,ch20bn9n00000034,ch20bn9n00000040,,,,,ems,,ch20bn9n00014551,ch20bn9n00000042,,,,,"2",t,ch20bn9n00065030,"20211201",ch20bn9n00065030,ch20bn9n00000027,"1",0.0391742397710787,8.4916129,47.3789097,8.48515394378493,47.41754780226
"3.5","36","2980",Freilagerstrasse 11,"8047",Zuerich,"82.77777778","Freilagerstrasse 11, 8047",Zurich,Switzerland,"0","51071030","11, Freilagerstrasse, Albisrieden, Kreis 9, Zürich, Bezirk Zürich, Zürich, 8047, Schweiz/Suisse/Svizzera/Svizra",building,construction,"47.37840610000001,8.491705061336912","147",ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,ch20bn9n00016898,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,ch20bn9n00016101,"53",ch20bn9n00000042,ch20bn9n00015996,ch20bn9n00000034,ch20bn9n00000040,,,,,ems,,ch20bn9n00014551,ch20bn9n00000042,,,,,"2",t,ch20bn9n00065030,"20211201",ch20bn9n00065030,ch20bn9n00000027,"1",0.0396861436396826,8.49170506133691,47.3784061,8.48515394378493,47.41754780226
"2.5","45","4210",Freilagerstrasse,"8047",Zuerich,"93.55555556","Freilagerstrasse, 8047",Zurich,Switzerland,"0","572887179","Freilagerstrasse, Albisrieden, Kreis 9, Zürich, Bezirk Zürich, Zürich, 8047, Schweiz/Suisse/Svizzera/Svizra",highway,pedestrian,"47.3805804,8.4892858","147",ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,ch20bn9n00016898,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,ch20bn9n00016101,"53",ch20bn9n00000042,ch20bn9n00015996,ch20bn9n00000034,ch20bn9n00000040,,,,,ems,,ch20bn9n00014551,ch20bn9n00000042,,,,,"2",t,ch20bn9n00065030,"20211201",ch20bn9n00065030,ch20bn9n00000027,"1",0.0371877304085568,8.4892858,47.3805804,8.48430505638049,47.4174330727109
"1","32","3190",Moosstrasse 39,"8038",Zuerich,"99.6875","Moosstrasse 39, 8038",Zurich,Switzerland,"0","95284506","39, Moosstrasse, Wollishofen, Kreis 2, Zürich, Bezirk Zürich, Zürich, 8038, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.3374466,8.529219332293987","148",ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,ch20bn9n00016898,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,ch20bn9n00016101,"53",ch20bn9n00000042,ch20bn9n00015996,ch20bn9n00000034,ch20bn9n00000040,,,,,ems,,ch20bn9n00014551,ch20bn9n00000042,,,,,"2",t,ch20bn9n00065030,"20211201",ch20bn9n00065030,ch20bn9n00000027,"1",0.0769554917200656,8.52921933229399,47.3374466,8.57036264291377,47.4024802504982
"2.5","57","3460",Tannenbachstrasse 12,"8942",Oberrieden,"60.70175439","Tannenbachstrasse 12, 8942",Zurich,Switzerland,"0","94439385","12, Tannenbachstrasse, Feld, Oberrieden, Bezirk Horgen, Zürich, 8942, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.2694455,8.580673999999998","148",ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,ch20bn9n00016898,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,ch20bn9n00016101,"53",ch20bn9n00000042,ch20bn9n00015996,ch20bn9n00000034,ch20bn9n00000040,,,,,ems,,ch20bn9n00014551,ch20bn9n00000042,,,,,"2",t,ch20bn9n00065030,"20211201",ch20bn9n00065030,ch20bn9n00000027,"1",0.103680542866681,8.580674,47.2694455,8.60759159904023,47.3695709105162
"2","58","6300",Baslerstrasse 77,"8048",Zuerich,"108.6206897","Baslerstrasse 77, 8048",Zurich,Switzerland,"0","10856032996","Specialized Store Zürich, 77, Baslerstrasse, Altstetten, Kreis 9, Zürich, Bezirk Zürich, Zürich, 8048, Schweiz/Suisse/Svizzera/Svizra",shop,bicycle,"47.3862001,8.4966843","147",ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,ch20bn9n00016898,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,ch20bn9n00016101,"53",ch20bn9n00000042,ch20bn9n00015996,ch20bn9n00000034,ch20bn9n00000040,,,,,ems,,ch20bn9n00014551,ch20bn9n00000042,,,,,"2",t,ch20bn9n00065030,"20211201",ch20bn9n00065030,ch20bn9n00000027,"1",0.033311523767188,8.4966843,47.3862001,8.48599946614058,47.4177515174181
"3.5","180","8870",Gustav-Gull-Platz 11,"8004",Zuerich,"49.27777778","Gustav-Gull-Platz 11, 8004",Zurich,Switzerland,"0","6761865565","11, Gustav-Gull-Platz, Langstrasse, Kreis 4, Zürich, Bezirk Zürich, Zürich, 8004, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.3793589,8.5317452","148",ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,ch20bn9n00016898,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,ch20bn9n00016101,"53",ch20bn9n00000042,ch20bn9n00015996,ch20bn9n00000034,ch20bn9n00000040,,,,,ems,,ch20bn9n00014551,ch20bn9n00000042,,,,,"2",t,ch20bn9n00065030,"20211201",ch20bn9n00065030,ch20bn9n00000027,"1",0.0412194317582048,8.5317452,47.3793589,8.55690279420063,47.4120106535288
"2.5","22","1790",Brauerstrasse 29,"8004",Zuerich,"81.36363636","Brauerstrasse 29, 8004",Zurich,Switzerland,"0","656507351","Carribean Hairstyle, 29, Brauerstrasse, Langstrasse, Kreis 4, Zürich, Bezirk Zürich, Zürich, 8004, Schweiz/Suisse/Svizzera/Svizra",shop,hairdresser,"47.3775702,8.5272431","148",ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,ch20bn9n00016898,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,ch20bn9n00016101,"53",ch20bn9n00000042,ch20bn9n00015996,ch20bn9n00000034,ch20bn9n00000040,,,,,ems,,ch20bn9n00014551,ch20bn9n00000042,,,,,"2",t,ch20bn9n00065030,"20211201",ch20bn9n00065030,ch20bn9n00000027,"1",0.0453631778501828,8.5272431,47.3775702,8.55465658234262,47.4137132337758
